Pregunta,Malas,Totales,Porcentaje ¿Cuántas vocales tiene la siguiente palabra?  libro,0,1,0.0
 Elige el signo más adecuado para la expresión.  Cuánto cuesta el kilo de manzanas,0,3,0.0
 estanque  Escribe la palabra,1,7,0.142857142857
 Elige la forma correcta de escribir la palabra.  ____rnaldas,0,1,0.0
 Elige el signo más adecuado para la expresión.  Me gusta jugar a la pelota,0,3,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  baile,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra Q?  Anita quebró el florero de su mamá.,0,2,0.0
 Presiona la letra c  ,28,112,0.25
 gente  Escribe la palabra,1,4,0.25
 regla  Escribe la palabra,0,5,0.0
 Elige el signo más adecuado para la expresión.  Me encanta esta comida,0,3,0.0
 Elige la forma correcta de escribir la palabra.  A___ta,1,4,0.25
 ¿Cuántas vocales tiene la siguiente palabra?  imaginación,1,2,0.5
 ¿En cuál de estas palabras se encuentra la letra M?  La mochila de Juan es grande.,0,3,0.0
 Elige el signo más adecuado para la expresión.  Se me quedaron los lentes,0,2,0.0
 reloj  ___eloj,0,3,0.0
 Presiona la letra y griega  ,9,100,0.09
 Presiona la letra m  ,39,120,0.325
 Presiona la letra s  ,11,100,0.11
 ¿Cuántas consonantes tiene la siguiente palabra?  otoño,0,2,0.0
 Elige la forma correcta de escribir la palabra.  bode____ro,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  gigante,1,2,0.5
 cemento  Escribe la palabra,1,4,0.25
 Enrique  En___ique,4,5,0.8
 ¿Cuántas consonantes tiene la siguiente palabra?  empanada,0,1,0.0
 guiso  Escribe la palabra,0,2,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido Ñ?  ,0,6,0.0
 Elige el signo más adecuado para la expresión.  Se me olvido hacer la tarea,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  escuela,0,3,0.0
 ¿Cuál de las siguientes palabras tiene tres sílabas?  La cuncuna come hojas de los árboles.,0,3,0.0
 Escribe en plural la palabra  juez,0,3,0.0
 Elige el signo más adecuado para la expresión.  Me regalaron un computador,0,1,0.0
 Elige el signo más adecuado para la expresión.  Me encanta esta música,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  oreja,0,3,0.0
 Elige el signo más adecuado para la expresión.  Me encanta jugar con mis amigas,0,3,0.0
 sirena  Escribe la palabra,1,4,0.25
 ¿Cuántas consonantes tiene la siguiente palabra?  flauta,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  perro,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  amigos,0,2,0.0
 ¿En cuál de estas  dos palabras  se encuentra la E como sonido final?  ,0,8,0.0
 Elige el signo más adecuado para la expresión.  Cuál es la dirección de tu casa,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra F?  Felipe y Luis siempre juegan a la pelota.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ___tana,0,2,0.0
 rico  _____ico,0,3,0.0
 Presiona la letra h  ,10,93,0.10752688172
 ¿En cuál de estas palabras se encuentra la letra H?  La exposición de arte dura hasta mañana.,0,1,0.0
 prefiero comer ______.  Para el desayuno,0,2,0.0
 Escribe en plural la palabra  lápiz,2,4,0.5
 Elige el signo más adecuado para la expresión.  No me gusta el jarabe,1,4,0.25
 Elige la forma correcta de escribir la palabra.  madri____ra,0,2,0.0
 arranca  a_____anca,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra R?  Ramón visitó a su abuelita el sábado.,1,2,0.5
 parque  Escribe la palabra,0,3,0.0
 Elige el signo más adecuado para la expresión.  Te gustan los helados,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra L?  En el parque hay un lindo loro.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene cuatro sílabas?  Mis hermanitos son menores que yo.,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  noche,1,6,0.166666666667
 ¿Cuál de las palabras tiene como inicial la letra b?  Carlos toma jarabe para sentirse mejor. ,1,2,0.5
 Escribe en plural la palabra  mural,0,2,0.0
 Escribe en plural la palabra  lombriz,1,4,0.25
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  El animal a rayas más lindo es la ______.,1,4,0.25
 Elige el signo más adecuado para la expresión.  Te regalaron el juguete que querías,0,6,0.0
 caro  ca____o,0,5,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  El ______ del laboratorio es realmente un genio.,0,3,0.0
 Escribe en plural la palabra  tapiz,0,4,0.0
 Elige la forma correcta de escribir la palabra.  Hambur___sa,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra P?  Me gusta la pelota de Mario.,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  invierno,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  Anoche jugué dominó con toda mi familia.,0,2,0.0
 Selecciona la combinación que falta en la oración.  Daniela le regaló a su profesora una caja de bo__ones.,0,5,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  abuelita,1,2,0.5
 ¿Cuántas consonantes tiene la siguiente palabra?  bosque,0,4,0.0
 Escribe en plural la palabra  nuez,1,5,0.2
 ¿Cuántas consonantes tiene la siguiente palabra?  caracol,0,1,0.0
 serpiente  Escribe la palabra,0,2,0.0
 ciruela  Escribe la palabra,1,3,0.333333333333
 todos guardamos ______.   Cuando las autoridades hablaron,0,1,0.0
 Elige la forma correcta de escribir la palabra.  Pá___na,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  plátano,0,2,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Mi ______ está perfecta para salir.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ____ño,0,1,0.0
 Elige el signo más adecuado para la expresión.  Hay tarea para mañana,1,2,0.5
 Elige la forma correcta de escribir la palabra.  ___nte,2,3,0.666666666667
 Elige la forma correcta de escribir la palabra.  espa___ti,0,3,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  pastel,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra Y griega?  Mi colación favorita es el yogurt con cereales.,0,1,0.0
 maravilla  ma____avilla,0,4,0.0
 Elige la forma correcta de escribir la palabra.  ye____ta,0,4,0.0
 equipo  Escribe la palabra,0,5,0.0
 Elige la forma correcta de escribir la palabra.   an____la,1,6,0.166666666667
 circo  Escribe la palabra,2,6,0.333333333333
 rueda  _____ueda,0,1,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido T?  ,0,7,0.0
 Elige la forma correcta de escribir la palabra.  ho___ra,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  cordillera,0,3,0.0
 ¿En cuál de estas  dos palabras  se encuentra la I como sonido inicial?  ,0,5,0.0
 Escribe en plural la palabra  árbol,1,4,0.25
 Selecciona la combinación que falta en la oración.  Fue muy interesante la co__ersación que tuve con mi papá.,1,2,0.5
 Selecciona la combinación que falta en la oración.  En el i__ernadero  se plantaron rosas y claveles.,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra F?  Me regalaron una linda falda.,0,1,0.0
 Selecciona la combinación que falta en la oración.  Los chi__ancé son animales muy inteligentes.,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra J?  Andrés y su hermano José fueron al cine.,0,2,0.0
 cereales  Escribe la palabra,1,2,0.5
 ¿Cuántas vocales tiene la siguiente palabra?  mariposa,0,1,0.0
 rubia  _____ubia,0,4,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  estuche,1,2,0.5
 ¿En cuál de estas palabras se encuentra la letra P?  A mi papá se le perdió la linterna.,0,2,0.0
 Presiona la letra g  ,20,107,0.18691588785
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Esta ______ está coja.,0,5,0.0
 Escribe en plural la palabra  maíz,1,2,0.5
 ¿Cuál de las palabras tiene como inicial la letra D?  Comer muchos dulces no es bueno para mi salud.,0,1,0.0
 Presiona la letra x  ,16,113,0.141592920354
 caracol  ca_____acol,1,5,0.2
 ¿En cuál de estas  dos palabras encontramos  el sonido N?  ,0,3,0.0
 Elige la forma correcta de escribir la palabra.  ___a ,0,5,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  Me gusta mucho dibujar y pintar.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene cinco sílabas?  Mis papás dicen que debo consumir colaciones más económicas.,0,4,0.0
 cariño  ca____iño,1,2,0.5
 ¿Cuántas vocales tiene la siguiente palabra?  feria,0,7,0.0
 Elige el signo más adecuado para la expresión.  Cuántos años tienes,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra Z?  La zanahoria tiene muchas vitaminas.,0,1,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  La figura que más ocupo en mis dibujos es el ______.,0,5,0.0
 Selecciona la combinación que falta en la oración.  La fruta preferida de Alonso es el me__rillo.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene una sílaba?  El mago hace magia con las cosas.,0,7,0.0
 Selecciona la combinación que falta en la oración.  La profesora co__ocó a una reunión de apoderados.,1,3,0.333333333333
 Elige la forma correcta de escribir la palabra.  averi___,1,4,0.25
 Enrique  Escribe la palabra,2,3,0.666666666667
 ¿Cuántas consonantes tiene la siguiente palabra?  estuche,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra J?  Las jirafas tienen el cuello muy largo.,0,1,0.0
 ¿En cuál de estas  dos palabras  se encuentra la O como sonido final?  ,0,8,0.0
 ¿En cuál de estas palabras se encuentra la letra G?  Los leones tienen fuertes garras.,0,1,0.0
 Perú  Pe____ú,0,2,0.0
 Escribe en plural la palabra  pez,0,7,0.0
 Escribe en plural la palabra  feroz,0,4,0.0
 Elige el signo más adecuado para la expresión.  Me encanta que cocines cosas ricas,0,6,0.0
 ¿En cuál de estas palabras se encuentra la letra G?  Mi papá se llama Gerardo.,0,2,0.0
 Elige el signo más adecuado para la expresión.  Cuál es tu comida favorita,0,6,0.0
 puerta  pue____ta,1,2,0.5
 peces  Escribe la palabra,1,5,0.2
 Escribe en plural la palabra  flor,0,4,0.0
 Presiona la letra doble b  ,9,100,0.09
 ruido  ____uido,1,2,0.5
 ¿Cuál de las palabras tiene como inicial la letra b?  El bolso de mi mamá es muy grande y lindo.,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra L?  El loro conversa todo el día.,0,1,0.0
 silencio  Escribe la palabra,1,4,0.25
 ¿Cuántas vocales tiene la siguiente palabra?  gallina,0,1,0.0
 repollo  Escribe la palabra,1,3,0.333333333333
 ¿Cuántas consonantes tiene la siguiente palabra?  libro,0,1,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido R?  ,1,9,0.111111111111
 Selecciona la combinación que falta en la oración.  La altura de mi hermano es hasta mi ho__ro.,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  playa,0,3,0.0
 Escribe en plural la palabra  pizarra,0,1,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido P?  ,0,10,0.0
 oreja  Escribe la palabra,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  astronauta,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra H?  Me gusta beber jugo con dos cubitos de hielo.,0,1,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  La fila para entrar al ______ estaba muy larga.,0,4,0.0
 ¿Cuál de las siguientes palabras tiene tres sílabas?  La mariposa tiene lindos colores,0,3,0.0
 sillón  Escribe la palabra,1,4,0.25
 ¿Cuántas vocales tiene la siguiente palabra?  hormiga,0,2,0.0
 araña  a____aña,0,2,0.0
 Elige el signo más adecuado para la expresión.  Por fin hoy viene mi abuelita,1,3,0.333333333333
 Elige la forma correcta de escribir la palabra.  ___mnasia,2,4,0.5
 maniquí  Escribe la palabra,0,2,0.0
 ¿Cuál de las siguientes palabras tiene cinco sílabas?  Al hipopótamo le gusta estar en el agua.,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  bicicleta,0,2,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido CH?  ,1,10,0.1
 Elige la forma correcta de escribir la palabra.  cole___o,0,1,0.0
 forro  fo_____o,0,4,0.0
 Elige el signo más adecuado para la expresión.  Ese chaleco está muy caro,2,3,0.666666666667
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Me parece muy linda la historia de la ______.,0,4,0.0
 amarra  ama____a,0,4,0.0
 ¿En cuál de estas palabras se encuentra la letra G?  Mi abuelita tiene muchas gallinas.,1,3,0.333333333333
 ¿Cuál de las siguientes palabras tiene cuatro sílabas?  A Miguel le gusta comer mandarinas.,0,6,0.0
 ¿En cuál de estas  dos palabras  se encuentra la I como sonido final?  ,0,2,0.0
 ¿Cuál de las siguientes palabras tiene tres sílabas?  En el recreo corro jugando a la pelota.,0,1,0.0
 Presiona la letra r  ,24,109,0.220183486239
 Elige la forma correcta de escribir la palabra.  ju____te,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra P?  Mis abuelos vendrán a casa para Navidad.,0,3,0.0
 Elige la forma correcta de escribir la palabra.  ___melas,0,2,0.0
 Selecciona la combinación que falta en la oración.  En el co__ento hay muchas monjitas.,0,5,0.0
 Elige el signo más adecuado para la expresión.  Estoy practicando para correr más fuerte,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra Q?  La hermana de Margarita tiene quince años.,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra H?  Los higos son frutos muy dulces y jugosos.,0,3,0.0
 rama  Escribe la palabra,1,4,0.25
 Selecciona la combinación que falta en la oración.  Mi abuelito me construyó un colu__io en el patio.,4,5,0.8
 Elige el signo más adecuado para la expresión.  Mi mamá se va a enojar conmigo,0,5,0.0
 Selecciona la combinación que falta en la oración.  La iglesia tiene una inmensa campana. ,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  auto,1,4,0.25
 parra  pa____a,1,3,0.333333333333
 Selecciona la combinación que falta en la oración.  Mis co__añeros son muy solidarios cuando se realizan colectas.,0,1,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  bicicleta,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  computador,0,4,0.0
 Elige el signo más adecuado para la expresión.  Jugaremos en el recreo de hoy,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  noche,0,3,0.0
 carro  ca____o,1,5,0.2
 ¿En cuál de estas palabras se encuentra la letra K?  A mi hermano le gusta practicar karate.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene cuatro sílabas?  En el cine vi una buena película.,0,3,0.0
 ceja  Escribe la palabra,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra J?  Ayer encontré una jaiba en la playa.,0,1,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  Debo lavar muy bien mis dientes para que estén sanos.,0,1,0.0
 Presiona la letra b  ,28,104,0.269230769231
 toro  to____o,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ___neros,2,4,0.5
 Presiona la letra l  ,10,99,0.10101010101
 ¿En cuál de estas  dos palabras encontramos  el sonido M?  ,0,7,0.0
 robot  ____obot,0,1,0.0
 Elige el signo más adecuado para la expresión.  Vamos a jugar al parque,3,7,0.428571428571
 ¿En cuál de estas palabras se encuentra la letra R?  Tengo rosas y tulipanes en mi jardín.,0,2,0.0
 Selecciona la combinación que falta en la oración.  Hay que utilizar a__olletas que ahorren energía.,1,6,0.166666666667
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Cada ______ tenemos una vez educación física. ,0,4,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  castillo,0,4,0.0
 oreja  o____eja,1,2,0.5
 Elige la forma correcta de escribir la palabra.  ____so,0,1,0.0
 Presiona la letra a  ,9,118,0.0762711864407
 secretos  Escribe la palabra,0,5,0.0
 cinturón  Escribe la palabra,2,6,0.333333333333
 Escribe en plural la palabra  luz,1,8,0.125
 celular  Escribe la palabra,0,5,0.0
 burro  bu_____o,1,3,0.333333333333
 ¿Cuántas vocales tiene la siguiente palabra?  cuento,0,4,0.0
 ¿En cuál de estas palabras se encuentra la letra M?  Yo tengo muchos amigos.,0,1,0.0
 rata  ____ata,1,3,0.333333333333
 Escribe en plural la palabra  trigo ,0,1,0.0
 ¿En cuál de estas  dos palabras  se encuentra la U como sonido final?  ,0,4,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  farmacia,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra C?  Me gusta escuchar música y cantar.,0,1,0.0
 tesoro  teso____o,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  farmacia,0,2,0.0
 Elige el signo más adecuado para la expresión.  Se te está cayendo el helado,1,3,0.333333333333
 reloj  Escribe la palabra,0,2,0.0
 Elige el signo más adecuado para la expresión.  Cómo se llama tu profesora,0,1,0.0
 observamos bellos ______.  Cuando pasamos por el lago,0,4,0.0
 Escribe en plural la palabra  matiz,0,1,0.0
 Escribe en plural la palabra  arroz,0,6,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  ¡La ______ de hoy estaba deliciosa!,0,5,0.0
 ¿En cuál de estas palabras se encuentra la letra R?  Las ranas son anfibios que viven en todo el mundo.,1,2,0.5
 Escribe en plural la palabra  avestruz ,1,4,0.25
 Presiona la letra k  ,8,104,0.0769230769231
 Selecciona la combinación que falta en la oración.  En i__ierno llueve mucho y hace frio.,0,4,0.0
 ¿En cuál de estas palabras se encuentra la letra Ñ?  En otoño hace mucho frio.,0,2,0.0
 no olvides el ______ de dientes.  Para tu viaje,0,2,0.0
 Presiona la letra q  ,13,107,0.121495327103
 ¿Cuántas vocales tiene la siguiente palabra?  cumpleaños,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra v?  Me gustaría viajar en avión.,0,1,0.0
 Escribe en plural la palabra  bus,0,2,0.0
 careta  ca____eta,1,2,0.5
 barra  ba____a,0,5,0.0
 pirata  Escribe la palabra,0,4,0.0
 Elige el signo más adecuado para la expresión.  Quiénes irán a la fiesta,0,2,0.0
 Elige el signo más adecuado para la expresión.  Sabes usar un computador,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra C?  Me encanta la clase de Ciencias Naturales.,0,1,0.0
 racimo  ____acimo,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra C?  Mi abuelita Carmen vendrá a verme mañana.,2,4,0.5
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Este color del ______ lo hace parecer un mar profundo.,0,2,0.0
 Elige el signo más adecuado para la expresión.  Tengo muchos lápices nuevos,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra H?  Todos los lunes cantamos el Himno Nacional en la escuela.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  un___nto,0,2,0.0
 ¿Cuál de las siguientes palabras tiene cinco sílabas?  Mi hermano mayor estudia en la universidad.,0,3,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  oreja,0,2,0.0
 Escribe en plural la palabra  televisor,1,7,0.142857142857
 Selecciona la combinación que falta en la oración.  Llevemos la linterna para alu__rar en la oscuridad.,0,4,0.0
 Elige la forma correcta de escribir la palabra.  len___ta,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra v?  La vaca tiene un lindo pelaje de color blanco y negro.,0,1,0.0
 Selecciona la combinación que falta en la oración.  Antonia fue de vacaciones al ca__o.,0,4,0.0
 ¿En cuál de estas palabras se encuentra la letra Y griega?  Felipe y Pamela son mis mejores amigos.,0,1,0.0
 antigüedad  Escribe la palabra,6,6,1.0
 Elige el signo más adecuado para la expresión.  Por qué en verano usamos polera,0,1,0.0
 peluquero  Escribe la palabra,0,4,0.0
 cebra  Escribe la palabra,3,7,0.428571428571
 Selecciona la combinación que falta en la oración.  María i__itó al cine a su mejor amiga Roberta.,0,2,0.0
 Selecciona la combinación que falta en la oración.  En el hospital hay muchas a__ulancias.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  _____tarra,0,2,0.0
 Elige la forma correcta de escribir la palabra.  Hormi___ro,0,1,0.0
 casi todos tienen ______.  Hoy en día,0,3,0.0
 Escribe en plural la palabra  disfraz,0,3,0.0
 párrafo  pá_____afo,0,2,0.0
 ¿Cuál de las siguientes palabras tiene cuatro sílabas?  A mi me gusta jugar en el computador.,0,1,0.0
 mosquito  Escribe la palabra,0,6,0.0
 Elige el signo más adecuado para la expresión.  Vas a salir hoy en la tarde,0,4,0.0
 torre  to____e,2,7,0.285714285714
 ¿Cuántas consonantes tiene la siguiente palabra?  aceituna,3,5,0.6
 Elige el signo más adecuado para la expresión.  Me encanta hacer Educación Física,0,5,0.0
 Selecciona la combinación que falta en la oración.  Mi tio tiene un so__rero de mariachi,0,3,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  La mermelada de ______ es mi favorita.,0,5,0.0
 Elige la forma correcta de escribir la palabra.  para____tas,0,1,0.0
 Escribe en plural la palabra  rápido,4,7,0.571428571429
 guepardo  Escribe la palabra,1,4,0.25
 ¿Cuál de las siguientes palabras tiene dos sílabas?  La foca juega con la pelota.,1,7,0.142857142857
 ¿Cuál de las siguientes palabras tiene tres sílabas?  Mi mamá pone ropa en la maleta.,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra Q?  El gatito se quedó muy quieto mientras lo acariciaba.,0,2,0.0
 ¿Cuál de las siguientes palabras tiene dos sílabas?  Mi papá lee el diario en las mañanas.,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  cuento,0,5,0.0
 narrar  na______ar,0,3,0.0
 Elige la forma correcta de escribir la palabra.  ___ometría,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra N?  El lunes es el primer día de la semana.,0,2,0.0
 desagüe  Escribe la palabra,10,10,1.0
 gemelas  Escribe la palabra,0,5,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  frutilla,1,3,0.333333333333
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Quisiera pedelar como aquél ______.,0,1,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  El patio de mi casa tiene un poco de pasto y un poco de ______.,0,4,0.0
 Elige la forma correcta de escribir la palabra.  man___ra,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra C?  Mi colación favortita es el yogurt con cereales.,0,1,0.0
 Elige la forma correcta de escribir la palabra.  ___llotina,0,2,0.0
 Presiona la letra f  ,11,111,0.0990990990991
